Node_Id	Degree_Centrality
1104	0.004306233136191436
1297	0.004278978496088959
674	0.004278978496088959
393	0.004278978496088959
1111	0.004278978496088959
234	0.004251723855986481
2081	0.004251723855986481
794	0.004224469215884004
345	0.004224469215884004
1835	0.004224469215884004
133	0.004115450655474094
450	0.004115450655474094
1036	0.004088196015371617
6893	0.004088196015371617
1308	0.00406094137526914
261	0.00406094137526914
171	0.00406094137526914
5410	0.00406094137526914
684	0.004033686735166662
1793	0.004006432095064185
556	0.004006432095064185
563	0.004006432095064185
624	0.004006432095064185
681	0.004006432095064185
1168	0.004006432095064185
1122	0.004006432095064185
1320	0.004006432095064185
144	0.003979177454961707
645	0.003979177454961707
1341	0.003979177454961707
3742	0.003979177454961707
621	0.00395192281485923
4027	0.00395192281485923
620	0.00395192281485923
406	0.00395192281485923
1068	0.003924668174756752
1767	0.003924668174756752
1430	0.003924668174756752
2568	0.003924668174756752
3604	0.003924668174756752
960	0.0038974135346542746
1552	0.0038974135346542746
533	0.0038974135346542746
1030	0.0038974135346542746
228	0.003870158894551797
1569	0.003870158894551797
5384	0.003870158894551797
5036	0.00384290425444932
409	0.00384290425444932
420	0.00384290425444932
653	0.00384290425444932
229	0.0038156496143468424
4524	0.0038156496143468424
2666	0.0038156496143468424
3844	0.003788394974244365
1765	0.003788394974244365
418	0.003788394974244365
5536	0.003788394974244365
143	0.0037611403341418874
245	0.0037611403341418874
824	0.0037611403341418874
510	0.0037611403341418874
368	0.0037611403341418874
5217	0.0037611403341418874
1471	0.00373388569403941
446	0.00373388569403941
508	0.00373388569403941
1094	0.00373388569403941
677	0.00373388569403941
591	0.00373388569403941
1470	0.00373388569403941
2953	0.00373388569403941
277	0.0037066310539369323
922	0.0037066310539369323
293	0.0037066310539369323
2777	0.0037066310539369323
5434	0.0037066310539369323
880	0.0036793764138344552
284	0.0036793764138344552
263	0.0036793764138344552
1070	0.0036793764138344552
1048	0.0036793764138344552
398	0.0036521217737319777
565	0.0036521217737319777
3310	0.0036521217737319777
145	0.0036248671336295
875	0.0036248671336295
344	0.0036248671336295
614	0.0036248671336295
5203	0.0036248671336295
3743	0.0036248671336295
842	0.0035976124935270227
876	0.0035976124935270227
707	0.0035976124935270227
2189	0.003570357853424545
391	0.003570357853424545
2977	0.003543103213322068
1069	0.003543103213322068
4183	0.003543103213322068
984	0.003543103213322068
5053	0.0035158485732195905
816	0.0035158485732195905
675	0.003488593933117113
73	0.0034613392930146355
205	0.0034613392930146355
2091	0.0034613392930146355
4223	0.0034613392930146355
3680	0.0034613392930146355
115	0.003434084652912158
354	0.003434084652912158
1198	0.003434084652912158
1087	0.003434084652912158
910	0.003406830012809681
86	0.003406830012809681
4880	0.003406830012809681
1108	0.003406830012809681
1667	0.0033795753727072033
1439	0.0033795753727072033
1040	0.0033795753727072033
4154	0.0033795753727072033
168	0.003352320732604726
904	0.003352320732604726
2619	0.003352320732604726
1252	0.003352320732604726
582	0.003352320732604726
235	0.003352320732604726
2750	0.003352320732604726
5259	0.003352320732604726
4747	0.003352320732604726
2669	0.0033250660925022483
1306	0.0033250660925022483
3075	0.0033250660925022483
918	0.0032978114523997707
1459	0.0032978114523997707
688	0.0032978114523997707
736	0.0032978114523997707
357	0.0032978114523997707
244	0.0032978114523997707
1728	0.0032978114523997707
2052	0.0032978114523997707
81	0.0032705568122972936
382	0.0032705568122972936
662	0.0032705568122972936
2651	0.0032705568122972936
1560	0.003243302172194816
79	0.003243302172194816
2015	0.003243302172194816
271	0.003243302172194816
472	0.003243302172194816
550	0.003243302172194816
5614	0.003243302172194816
1813	0.003243302172194816
1101	0.003243302172194816
919	0.0032160475320923386
1458	0.0032160475320923386
5220	0.0032160475320923386
1401	0.0032160475320923386
576	0.003188792891989861
3108	0.003188792891989861
183	0.003188792891989861
762	0.0031615382518873835
315	0.0031615382518873835
1217	0.0031615382518873835
852	0.0031615382518873835
1637	0.003134283611784906
1836	0.003134283611784906
1367	0.003134283611784906
719	0.003134283611784906
2610	0.003134283611784906
745	0.003134283611784906
5733	0.003107028971682429
2916	0.003107028971682429
1387	0.003107028971682429
1043	0.003107028971682429
2477	0.003107028971682429
2572	0.003107028971682429
2577	0.0030797743315799514
417	0.0030797743315799514
715	0.0030797743315799514
1628	0.0030797743315799514
46	0.003052519691477474
595	0.003052519691477474
1097	0.003052519691477474
1103	0.003052519691477474
4534	0.003052519691477474
2948	0.003052519691477474
4676	0.003052519691477474
53	0.0030252650513749963
509	0.0030252650513749963
2049	0.0030252650513749963
1114	0.0030252650513749963
7991	0.0030252650513749963
1842	0.002998010411272519
2263	0.002998010411272519
779	0.002998010411272519
2690	0.002998010411272519
1145	0.002998010411272519
2045	0.0029707557711700417
797	0.0029707557711700417
3133	0.0029707557711700417
599	0.0029707557711700417
771	0.0029707557711700417
3216	0.0029707557711700417
131	0.002943501131067564
658	0.002943501131067564
1657	0.002943501131067564
642	0.002943501131067564
1044	0.002943501131067564
1072	0.002943501131067564
2489	0.002943501131067564
1234	0.002943501131067564
269	0.0029162464909650867
2924	0.0029162464909650867
1691	0.0029162464909650867
7082	0.0029162464909650867
14835	0.0029162464909650867
14840	0.0029162464909650867
950	0.002888991850862609
1476	0.002888991850862609
173	0.002888991850862609
772	0.002888991850862609
828	0.002888991850862609
252	0.002888991850862609
1933	0.002888991850862609
2954	0.002888991850862609
2595	0.0028617372107601316
603	0.0028617372107601316
2056	0.0028617372107601316
570	0.0028617372107601316
604	0.0028617372107601316
2929	0.0028617372107601316
2741	0.0028617372107601316
2051	0.0028617372107601316
2267	0.0028617372107601316
5075	0.0028617372107601316
3028	0.0028617372107601316
4616	0.002834482570657654
685	0.002834482570657654
1208	0.002834482570657654
796	0.002834482570657654
4378	0.002834482570657654
1056	0.002834482570657654
861	0.002834482570657654
1653	0.002807227930555177
1652	0.002807227930555177
1057	0.002807227930555177
1191	0.002807227930555177
2055	0.002807227930555177
7028	0.002807227930555177
1127	0.002807227930555177
54	0.0027799732904526995
118	0.0027799732904526995
523	0.0027799732904526995
4166	0.0027799732904526995
712	0.0027799732904526995
23364	0.0027799732904526995
949	0.002752718650350222
879	0.002752718650350222
502	0.002752718650350222
340	0.002752718650350222
493	0.002752718650350222
1045	0.002752718650350222
2935	0.002752718650350222
2720	0.0027254640102477444
2096	0.0027254640102477444
456	0.0027254640102477444
631	0.0027254640102477444
313	0.0027254640102477444
1195	0.0027254640102477444
1179	0.0027254640102477444
773	0.0027254640102477444
8344	0.0027254640102477444
239	0.002698209370145267
1368	0.002698209370145267
4193	0.002698209370145267
4232	0.002698209370145267
2082	0.002698209370145267
803	0.002698209370145267
5684	0.002698209370145267
2348	0.00267095473004279
138	0.00267095473004279
2642	0.00267095473004279
1697	0.00267095473004279
3143	0.00267095473004279
6565	0.00267095473004279
1190	0.00267095473004279
1291	0.00267095473004279
224	0.0026437000899403123
4124	0.0026437000899403123
5256	0.0026437000899403123
5406	0.0026437000899403123
1373	0.0026164454498378347
1464	0.0026164454498378347
457	0.0026164454498378347
7130	0.0026164454498378347
724	0.0026164454498378347
5382	0.0026164454498378347
1110	0.0026164454498378347
16201	0.0026164454498378347
122	0.0025891908097353572
1438	0.0025891908097353572
2294	0.0025891908097353572
6250	0.0025891908097353572
2937	0.0025891908097353572
193	0.0025619361696328797
280	0.0025619361696328797
1814	0.0025619361696328797
3036	0.0025619361696328797
512	0.0025619361696328797
923	0.0025619361696328797
2088	0.0025619361696328797
2165	0.0025619361696328797
6930	0.0025619361696328797
1816	0.0025619361696328797
9504	0.0025346815295304026
164	0.0025346815295304026
7155	0.0025346815295304026
1586	0.0025346815295304026
2228	0.0025346815295304026
4753	0.0025346815295304026
1154	0.0025346815295304026
3776	0.0025346815295304026
638	0.0025346815295304026
5277	0.0025346815295304026
2654	0.002507426889427925
6957	0.002507426889427925
687	0.002507426889427925
1902	0.002507426889427925
1428	0.002507426889427925
1527	0.002507426889427925
615	0.002507426889427925
2975	0.002507426889427925
2612	0.002507426889427925
4093	0.002507426889427925
11812	0.002507426889427925
1210	0.0024801722493254475
197	0.0024801722493254475
2264	0.0024801722493254475
5218	0.0024801722493254475
2550	0.0024801722493254475
5260	0.0024801722493254475
640	0.0024801722493254475
1159	0.00245291760922297
4056	0.00245291760922297
4677	0.00245291760922297
579	0.00245291760922297
6653	0.00245291760922297
4704	0.00245291760922297
2743	0.00245291760922297
5333	0.00245291760922297
2160	0.00245291760922297
1063	0.00245291760922297
1060	0.00245291760922297
2061	0.0024256629691204925
497	0.0024256629691204925
531	0.0024256629691204925
1171	0.0024256629691204925
3100	0.0024256629691204925
839	0.0024256629691204925
2615	0.0024256629691204925
1389	0.0023984083290180154
2733	0.0023984083290180154
4156	0.0023984083290180154
1864	0.0023984083290180154
1170	0.0023984083290180154
4687	0.0023984083290180154
1189	0.0023984083290180154
1314	0.0023984083290180154
830	0.0023984083290180154
5020	0.002371153688915538
1176	0.002371153688915538
1321	0.002371153688915538
4739	0.002371153688915538
6357	0.002371153688915538
11191	0.002371153688915538
7986	0.002371153688915538
5943	0.002371153688915538
101	0.0023438990488130603
1951	0.0023438990488130603
559	0.0023438990488130603
1461	0.0023438990488130603
568	0.0023438990488130603
2528	0.0023438990488130603
11666	0.0023438990488130603
4132	0.0023438990488130603
3035	0.0023438990488130603
5222	0.0023438990488130603
577	0.0023438990488130603
9341	0.0023438990488130603
4718	0.0023438990488130603
1236	0.0023438990488130603
2580	0.002316644408710583
177	0.002316644408710583
527	0.002316644408710583
1558	0.002316644408710583
9154	0.002316644408710583
4197	0.002316644408710583
1871	0.002316644408710583
3128	0.002316644408710583
1205	0.002316644408710583
455	0.0022893897686081053
934	0.0022893897686081053
1562	0.0022893897686081053
1051	0.0022893897686081053
5695	0.0022893897686081053
2075	0.0022893897686081053
3263	0.0022893897686081053
6998	0.0022893897686081053
808	0.0022893897686081053
3999	0.0022893897686081053
1245	0.0022893897686081053
2686	0.0022893897686081053
6026	0.0022893897686081053
4513	0.0022893897686081053
10833	0.0022893897686081053
14841	0.0022893897686081053
26576	0.0022893897686081053
2603	0.0022621351285056278
1934	0.0022621351285056278
1165	0.0022621351285056278
770	0.0022621351285056278
16202	0.0022621351285056278
185	0.0022348804884031507
744	0.0022348804884031507
1422	0.0022348804884031507
1481	0.0022348804884031507
2650	0.0022348804884031507
4531	0.0022348804884031507
4227	0.0022348804884031507
890	0.0022348804884031507
4864	0.0022348804884031507
521	0.002207625848300673
2570	0.002207625848300673
2576	0.002207625848300673
2593	0.002207625848300673
5276	0.002207625848300673
651	0.002207625848300673
1760	0.002207625848300673
251	0.002207625848300673
513	0.002207625848300673
1601	0.002207625848300673
1736	0.002207625848300673
940	0.002207625848300673
1141	0.002207625848300673
4521	0.002207625848300673
6912	0.002207625848300673
6934	0.002207625848300673
2229	0.002207625848300673
7386	0.002207625848300673
7515	0.002207625848300673
22463	0.002207625848300673
465	0.0021803712081981956
1424	0.0021803712081981956
1158	0.0021803712081981956
1939	0.0021803712081981956
1132	0.0021803712081981956
1788	0.0021803712081981956
1883	0.0021803712081981956
2471	0.0021803712081981956
1073	0.0021803712081981956
1090	0.0021803712081981956
1222	0.0021803712081981956
3208	0.0021803712081981956
1164	0.0021803712081981956
2996	0.0021803712081981956
2046	0.002153116568095718
364	0.002153116568095718
505	0.002153116568095718
1763	0.002153116568095718
1572	0.002153116568095718
466	0.002153116568095718
2275	0.002153116568095718
1316	0.002153116568095718
1083	0.002153116568095718
27	0.0021258619279932406
1910	0.0021258619279932406
558	0.0021258619279932406
1074	0.0021258619279932406
4480	0.0021258619279932406
2066	0.0021258619279932406
10281	0.0021258619279932406
1332	0.0021258619279932406
1146	0.0021258619279932406
2728	0.0020986072878907635
871	0.0020986072878907635
1961	0.0020986072878907635
221	0.0020986072878907635
611	0.0020986072878907635
408	0.0020986072878907635
6833	0.0020986072878907635
1885	0.0020986072878907635
2573	0.0020986072878907635
1862	0.0020986072878907635
3214	0.0020986072878907635
7321	0.0020986072878907635
7428	0.0020986072878907635
2276	0.002071352647788286
267	0.002071352647788286
485	0.002071352647788286
1042	0.002071352647788286
1602	0.002071352647788286
2472	0.002071352647788286
1102	0.002071352647788286
1086	0.002071352647788286
2635	0.002071352647788286
5426	0.002071352647788286
12800	0.002071352647788286
14838	0.002071352647788286
2047	0.0020440980076858084
287	0.0020440980076858084
1555	0.0020440980076858084
1966	0.0020440980076858084
469	0.0020440980076858084
4182	0.0020440980076858084
865	0.0020440980076858084
958	0.0020440980076858084
1929	0.0020440980076858084
1315	0.0020440980076858084
3050	0.0020440980076858084
4697	0.0020440980076858084
730	0.0020440980076858084
4605	0.0020440980076858084
1815	0.0020440980076858084
2648	0.0020440980076858084
2940	0.0020440980076858084
4756	0.0020440980076858084
8005	0.0020440980076858084
928	0.002016843367583331
5500	0.002016843367583331
279	0.002016843367583331
1140	0.002016843367583331
1833	0.002016843367583331
632	0.002016843367583331
752	0.002016843367583331
792	0.002016843367583331
1055	0.002016843367583331
1592	0.002016843367583331
1224	0.002016843367583331
2640	0.002016843367583331
3968	0.002016843367583331
1038	0.002016843367583331
1188	0.002016843367583331
500	0.002016843367583331
1350	0.002016843367583331
2613	0.002016843367583331
3486	0.002016843367583331
20805	0.002016843367583331
281	0.0019895887274808534
936	0.0019895887274808534
1338	0.0019895887274808534
1396	0.0019895887274808534
5224	0.0019895887274808534
1775	0.0019895887274808534
4405	0.0019895887274808534
6038	0.0019895887274808534
4293	0.0019895887274808534
969	0.0019895887274808534
4723	0.0019895887274808534
5286	0.0019895887274808534
704	0.0019895887274808534
751	0.0019895887274808534
6405	0.0019895887274808534
8746	0.0019895887274808534
18656	0.0019895887274808534
13202	0.0019895887274808534
20764	0.0019895887274808534
8556	0.001962334087378376
9137	0.001962334087378376
166	0.001962334087378376
1392	0.001962334087378376
312	0.001962334087378376
907	0.001962334087378376
3230	0.001962334087378376
5464	0.001962334087378376
853	0.001962334087378376
1568	0.001962334087378376
4603	0.001962334087378376
917	0.001962334087378376
4276	0.001962334087378376
2288	0.001962334087378376
1143	0.001962334087378376
3565	0.001962334087378376
6921	0.001962334087378376
6986	0.001962334087378376
641	0.001962334087378376
5459	0.001962334087378376
946	0.0019350794472758985
484	0.0019350794472758985
885	0.0019350794472758985
2476	0.0019350794472758985
1242	0.0019350794472758985
4191	0.0019350794472758985
2754	0.0019350794472758985
1914	0.0019350794472758985
4065	0.0019350794472758985
587	0.0019350794472758985
6202	0.0019350794472758985
4549	0.0019350794472758985
1	0.0019078248071734212
9129	0.0019078248071734212
5148	0.0019078248071734212
1504	0.0019078248071734212
673	0.0019078248071734212
813	0.0019078248071734212
1408	0.0019078248071734212
1782	0.0019078248071734212
786	0.0019078248071734212
1307	0.0019078248071734212
656	0.0019078248071734212
1207	0.0019078248071734212
3127	0.0019078248071734212
3966	0.0019078248071734212
92	0.0018805701670709437
5167	0.0018805701670709437
1395	0.0018805701670709437
869	0.0018805701670709437
1686	0.0018805701670709437
2886	0.0018805701670709437
4393	0.0018805701670709437
2270	0.0018805701670709437
2272	0.0018805701670709437
2559	0.0018805701670709437
2776	0.0018805701670709437
2955	0.0018805701670709437
1096	0.0018805701670709437
2268	0.0018805701670709437
5202	0.0018805701670709437
5471	0.0018805701670709437
1221	0.0018805701670709437
1310	0.0018805701670709437
635	0.0018805701670709437
10015	0.0018805701670709437
8071	0.0018805701670709437
1354	0.0018533155269684662
2631	0.0018533155269684662
545	0.0018533155269684662
670	0.0018533155269684662
1366	0.0018533155269684662
1546	0.0018533155269684662
2482	0.0018533155269684662
1324	0.0018533155269684662
4307	0.0018533155269684662
3032	0.0018533155269684662
3295	0.0018533155269684662
6997	0.0018533155269684662
3219	0.0018533155269684662
798	0.0018533155269684662
2944	0.0018533155269684662
2992	0.0018533155269684662
4847	0.0018533155269684662
2254	0.0018533155269684662
6125	0.0018533155269684662
13967	0.0018533155269684662
557	0.0018260608868659889
3138	0.0018260608868659889
320	0.0018260608868659889
515	0.0018260608868659889
4175	0.0018260608868659889
2328	0.0018260608868659889
475	0.0018260608868659889
2857	0.0018260608868659889
4838	0.0018260608868659889
2398	0.0018260608868659889
3728	0.0018260608868659889
2956	0.0018260608868659889
5681	0.0018260608868659889
4757	0.0018260608868659889
1082	0.0018260608868659889
3334	0.0017988062467635113
2910	0.0017988062467635113
401	0.0017988062467635113
2271	0.0017988062467635113
2652	0.0017988062467635113
3245	0.0017988062467635113
2480	0.0017988062467635113
1088	0.0017988062467635113
3080	0.0017988062467635113
5971	0.0017988062467635113
3258	0.0017988062467635113
9539	0.0017988062467635113
4692	0.0017988062467635113
1075	0.0017988062467635113
8341	0.0017988062467635113
6289	0.0017988062467635113
21401	0.0017988062467635113
12325	0.0017988062467635113
1000	0.001771551606661034
1668	0.001771551606661034
3915	0.001771551606661034
820	0.001771551606661034
1302	0.001771551606661034
1708	0.001771551606661034
1052	0.001771551606661034
4556	0.001771551606661034
2714	0.001771551606661034
2770	0.001771551606661034
4365	0.001771551606661034
3240	0.001771551606661034
2296	0.001771551606661034
7527	0.001771551606661034
2569	0.001771551606661034
3318	0.001771551606661034
4216	0.001771551606661034
819	0.001771551606661034
156	0.0017442969665585565
1962	0.0017442969665585565
538	0.0017442969665585565
1228	0.0017442969665585565
1419	0.0017442969665585565
1425	0.0017442969665585565
863	0.0017442969665585565
10959	0.0017442969665585565
4142	0.0017442969665585565
4535	0.0017442969665585565
1197	0.0017442969665585565
1147	0.0017442969665585565
1323	0.0017442969665585565
5680	0.0017442969665585565
1112	0.0017442969665585565
1080	0.0017442969665585565
15433	0.0017442969665585565
7641	0.001717042326456079
766	0.001717042326456079
5696	0.001717042326456079
1654	0.001717042326456079
1907	0.001717042326456079
2084	0.001717042326456079
4694	0.001717042326456079
7503	0.001717042326456079
1831	0.001717042326456079
1305	0.001717042326456079
7129	0.001717042326456079
546	0.001717042326456079
726	0.001717042326456079
4538	0.001717042326456079
5194	0.001717042326456079
5766	0.001717042326456079
2723	0.001717042326456079
8029	0.001717042326456079
21397	0.001717042326456079
5	0.0016897876863536017
873	0.0016897876863536017
307	0.0016897876863536017
3197	0.0016897876863536017
4174	0.0016897876863536017
451	0.0016897876863536017
625	0.0016897876863536017
703	0.0016897876863536017
782	0.0016897876863536017
1472	0.0016897876863536017
1187	0.0016897876863536017
9799	0.0016897876863536017
4148	0.0016897876863536017
4180	0.0016897876863536017
2062	0.0016897876863536017
2080	0.0016897876863536017
2971	0.0016897876863536017
3057	0.0016897876863536017
3104	0.0016897876863536017
5376	0.0016897876863536017
1152	0.0016897876863536017
6231	0.0016897876863536017
8315	0.0016897876863536017
25323	0.0016897876863536017
15198	0.0016897876863536017
26584	0.0016897876863536017
290	0.0016625330462511241
1941	0.0016625330462511241
1034	0.0016625330462511241
589	0.0016625330462511241
602	0.0016625330462511241
892	0.0016625330462511241
1756	0.0016625330462511241
623	0.0016625330462511241
4388	0.0016625330462511241
2487	0.0016625330462511241
2076	0.0016625330462511241
5505	0.0016625330462511241
4218	0.0016625330462511241
544	0.0016625330462511241
2963	0.0016625330462511241
2656	0.0016625330462511241
1163	0.0016625330462511241
1059	0.0016625330462511241
20620	0.0016625330462511241
22176	0.0016625330462511241
2092	0.0016352784061486468
206	0.0016352784061486468
1897	0.0016352784061486468
735	0.0016352784061486468
805	0.0016352784061486468
2706	0.0016352784061486468
1105	0.0016352784061486468
859	0.0016352784061486468
1597	0.0016352784061486468
1743	0.0016352784061486468
2856	0.0016352784061486468
2818	0.0016352784061486468
2495	0.0016352784061486468
4519	0.0016352784061486468
5552	0.0016352784061486468
769	0.0016352784061486468
2509	0.0016352784061486468
4121	0.0016352784061486468
1843	0.0016352784061486468
4397	0.0016352784061486468
10186	0.0016352784061486468
2234	0.0016352784061486468
7008	0.0016352784061486468
4167	0.0016352784061486468
580	0.0016352784061486468
4224	0.0016352784061486468
4374	0.0016352784061486468
18743	0.0016352784061486468
4611	0.0016352784061486468
4842	0.0016352784061486468
20616	0.0016352784061486468
2715	0.0016080237660461693
461	0.0016080237660461693
4991	0.0016080237660461693
2734	0.0016080237660461693
1487	0.0016080237660461693
1541	0.0016080237660461693
1662	0.0016080237660461693
207	0.0016080237660461693
309	0.0016080237660461693
6654	0.0016080237660461693
2957	0.0016080237660461693
3370	0.0016080237660461693
1244	0.0016080237660461693
3386	0.0016080237660461693
4213	0.0016080237660461693
845	0.0016080237660461693
2608	0.0016080237660461693
2760	0.0016080237660461693
6976	0.0016080237660461693
5150	0.0016080237660461693
5729	0.0016080237660461693
486	0.0016080237660461693
3038	0.0016080237660461693
5494	0.0016080237660461693
6068	0.0016080237660461693
7607	0.0016080237660461693
9563	0.0016080237660461693
1359	0.0015807691259436918
2039	0.0015807691259436918
866	0.0015807691259436918
2001	0.0015807691259436918
1549	0.0015807691259436918
358	0.0015807691259436918
4828	0.0015807691259436918
2717	0.0015807691259436918
547	0.0015807691259436918
4486	0.0015807691259436918
1918	0.0015807691259436918
1781	0.0015807691259436918
6970	0.0015807691259436918
1120	0.0015807691259436918
2703	0.0015807691259436918
5490	0.0015807691259436918
10174	0.0015807691259436918
10960	0.0015807691259436918
4758	0.0015807691259436918
13201	0.0015807691259436918
26854	0.0015807691259436918
1916	0.0015535144858412145
3117	0.0015535144858412145
5465	0.0015535144858412145
218	0.0015535144858412145
4530	0.0015535144858412145
668	0.0015535144858412145
3994	0.0015535144858412145
2931	0.0015535144858412145
491	0.0015535144858412145
7459	0.0015535144858412145
